UAI,Etablissement,Référence GALAXIE,N° dans le SI local,Article,Corps,Chaire,Section,Section2,Section3,Date de prise de fonction,Date ouverture cand,Date clôture cand,Profil,Localisation,Etat de vacance
0860856N,UNIVERSITE DE POITIERS,4642 *,,46-1,PR,Non,23,,,01/09/2020,25/02/2020,26/03/2020,Geographie sociale et du developpement territorial,Poitiers,
0931827F,UNIVERSITE PARIS 8,4482 *,,46-1,PR,Non,23,,,01/09/2020,25/02/2020,26/03/2020,Géographie des inégalités,2 rue de la Liberte - SAINT DENIS,
0772894C,UNIVERSITE GUSTAVE EIFFEL,2 *,,46-3,PR,Non,24,,,01/09/2020,25/02/2020,26/03/2020,"Génie urbain, résilience urbaine, risques urbains",Champs-sur-Marne,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4771 *,0779,46-1,PR,Non,24,,,01/09/2020,25/02/2020,26/03/2020,Aménagement et urbanisme,Marne-la-Vallee,
0062205P,UNIVERSITE COTE D'AZUR,31,656,46-1,PR,Non,25,26,,01/09/2020,28/01/2020,03/03/2020,"MATHEMATIQUES FONDAMENTALES, MATHEMATIQUES APPLIQUEES",Campus sciences et ingenierie,
0251215K,UNIVERSITE DE BESANCON,4527 *,1021,46-1,PR,Non,25,26,,01/09/2020,25/02/2020,26/03/2020,Théorie des nombres,BESANCON,
0352440M,ECOLE NORMALE SUPERIEURE DE RENNES,32 *,,46-1,PR,Non,25,26,,01/09/2020,25/02/2020,26/03/2020,Mathématiques et applications,Departement Mathematiques,
0450855K,UNIVERSITE D'ORLEANS,4422 *,PR0052,46-1,PR,Non,25,,,01/09/2020,25/02/2020,26/03/2020,Analyse et géométrie,UFR ST - ORLEANS,
0511296G,UNIVERSITE DE REIMS,4446 *,,46-1,PR,Non,25,26,,01/09/2020,25/02/2020,26/03/2020,"Analyse des EDP et applications, physique mathématique",Reims,
0772894C,UNIVERSITE GUSTAVE EIFFEL,4 *,,46-3,PR,Non,25,26,,01/09/2020,25/02/2020,26/03/2020,Analyse,Champs-sur-Marne,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4216,,46-1,PR,Non,25,,,01/09/2020,25/02/2020,26/03/2020,"Algèbre effective, Algèbre, Géométrie, Théorie des nombres",VERSAILLES,
0912408Y,UNIVERSITE PARIS SACLAY,9 *,,46-1,PR,Non,25,26,,01/09/2020,25/02/2020,26/03/2020,Mathématiques et applications,ORSAY,
9710585J,UNIVERSITE DES ANTILLES,4362 *,,46-1,PR,Non,25,26,,01/09/2020,25/02/2020,26/03/2020,champs enseignés en master mathématiques et applications,campus de fouillole,
0062205P,UNIVERSITE COTE D'AZUR,32,662,46-1,PR,Non,26,25,,01/09/2020,28/01/2020,03/03/2020,"MATHEMATIQUES APPLIQUEES, MATHEMATIQUES, STATISTIQUE ETPROBABILITES, INTERACTIONS",Campus sciences et ingenierie,
0212198A,AGROSUP DIJON (INSSAAE),4031,,46-1,PR,Non,26,62,,01/09/2020,24/02/2020,15/04/2020,"Professeur en mathématiques appliquées, modélisation et génie des procédés.",DIJON,
0251215K,UNIVERSITE DE BESANCON,4528 *,0097,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,Mathématiques appliquées et applications des mathématiques : Modélisation en sciences du vivant,BESANCON,
0333298F,UNIVERSITE DE BORDEAUX,472,,46-1,PR,Non,26,,,01/09/2020,04/02/2020,09/03/2020,Biostatistique,Bordeaux Carreire,S
0342321N,UNIVERSITE DE MONTPELLIER,362 *,26-70PR0009,46-1,PR,Non,26,70,,01/09/2020,25/02/2020,26/03/2020,Didactique des mathématiques,Montpellier,
0381912X,INP DE GRENOBLE,4111 *,26 PR 0402,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,"Probabilités numériques, Mathématiques Financières",SAINT MARTIN D'HERES,
0383546Y,UNIVERSITE GRENOBLE ALPES,15 *,,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,Statistique,Grenoble,S
0597065J,UNIVERSITE DE LILLE,144 *,,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,Analyse numérique et équations aux dérivées partielles,VILLENEUVE D'ASCQ,
0750736T,UNIVERSITE PARIS-DAUPHINE,4263 *,0237,46-1,PR,Non,26,27,,01/09/2020,25/02/2020,26/03/2020,Compétences en Big Data/Data Sciences et en intelligence artificielle. Ouverture nécessaire pour se positionner à l'interface avec les SHS.,PARIS,
0751717J,UNIVERSITE PARIS 1 (PANTHEON-SORBONNE),4588 *,1741,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,"Apprentissage statistique, science des données et statistique",Centre Pierre Mendes France,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,229,0780,46-1,PR,Non,26,,,01/09/2020,31/01/2020,05/03/2020,Mathématiques - Industrie,Campus Pierre et Marie Curie,
0755976N,UNIVERSITE DE PARIS,52 *,,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,INTERFACE PROBABILITES - ANALYSE,SCIENCES,
0755976N,UNIVERSITE DE PARIS,53 *,,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,MATHEMATIQUES FINANCIERES,SCIENCES,
0761904G,UNIVERSITE DE ROUEN,4495 *,,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,Enseignement: Enseignement des mathématiquesRecherche: Equations aux dérivées partielles,SAINT ETIENNE DU ROUVRAY,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4217,,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,"Statistiques, probabilités",ver,
0781944P,UNIVERSITE VERSAILLES/SAINT-QUENTIN,4232,,46-1,PR,Non,26,67,,01/09/2020,25/02/2020,26/03/2020,"Biostatistiques, modélisation mathématique, simulation informatique.",Montigny le Bretonneux,
0931238R,UNIVERSITE PARIS 13,4347 *,1402,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,"Mathématiques appliquées, calcul scientifique",Villetaneuse,
0940607Z,ENS PARIS-SACLAY,4148 *,U2600MCF0284,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,Mathématiques et applications ou Mathématiques aux interfaces,GIF-SUR-YVETTE,
0941111X,UNIVERSITE PARIS EST CRETEIL (PARIS 12,4770 *,0767,46-1,PR,Non,26,,,01/09/2020,25/02/2020,26/03/2020,Probabilité et statistique,Site de St Simon,
0952259P,CY CERGY PARIS UNIVERSITE,9 *,,46-1,PR,Non,26,25,,01/09/2020,25/02/2020,26/03/2020,Mathématiques appliquées et interactions,CERGY,
0062205P,UNIVERSITE COTE D'AZUR,33,458,46-1,PR,Non,27,,,01/09/2020,28/01/2020,03/03/2020,SYSTEME DISTRIBUES,IUT,
0134009M,UNIVERSITE AIX-MARSEILLE,910 *,50282,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Informatique, expert notamment en apprentissage automatique.",MARSEILLE,
0141408E,UNIVERSITE DE CAEN,4463 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Algorithmique et complexité. Rattachée au laboratoire GREYC UMR CNRS 6072, la personne recrutée devra effectuer ses enseignements dans le département Mathématiques et informatique, l'UFR des Sciences.",Caen,
0141720U,ENSI CAEN,4032,27PR0759,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Enseignement en informatique et sécurité informatique en école d'ingénieur. Recherche au GREYC en sécurité informatique (équipe Monétique & biométrie).,CAEN,
0211237F,UNIVERSITE DE DIJON,4491 *,1145,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Informatique,Dijon,
0251215K,UNIVERSITE DE BESANCON,4514 *,0821,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Systèmes distribués ou méthodes formelles,BESANCON,S
0311381H,INP DE TOULOUSE,4132 *,0261,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Réseau (5G, IoT, Réseaux sans fil)",TOULOUSE,
0311383K,UNIVERSITE TOULOUSE 2,4546,,46-1,PR,Non,27,,,01/09/2020,10/02/2020,12/03/2020,Informatique appliquée aux sciences humaines et sociales,TOULOUSE,
0333298F,UNIVERSITE DE BORDEAUX,444,PR7,46-1,PR,Non,27,,,01/09/2020,04/02/2020,09/03/2020,Informatique,Talence,S
0342321N,UNIVERSITE DE MONTPELLIER,363 *,27PR1066,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Enseignement en DUT et en Licence pro Informatique, prise de responsabilités administratives et pédagogiques. Projets de recherche portant sur les sciences des données ou la sécurité numérique.",Montpellier,
0350936C,UNIVERSITE RENNES 1,4497 *,1084,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Enseignement en école d'ingénieur : besoins en génie logiciel, systèmes distribués, sécurité, ou IA. Recherche en collaboration avec un IRT, de préférence en IA et/ou cybersécurité.",RENNES,
0350936C,UNIVERSITE RENNES 1,4501 *,1304,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Enseignement en informatique : besoins en génie logiciel, systèmes distribués, sécurité, ou IA. Rercherche en collaboration avec un IRT, de préférence : traitement des langues, e-sante, sécurité.",RENNES,
0350936C,UNIVERSITE RENNES 1,4503 *,1259,46-3,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Professeur-e en informatique, ISTIC ou ESIR, avec  expérience d'animation d'une filière pédagogique au niveau master ou ingénieur. Intégration recherche dans un département de l'IRISA.",RENNES,
0383546Y,UNIVERSITE GRENOBLE ALPES,23 *,,46-1,PR,Non,27,,,01/10/2020,25/02/2020,26/03/2020,Applications et interactions web et mobile,Grenoble,S
0420093Y,ENI DE SAINT-ETIENNE,4051 *,,46-1,PR,Non,27,61,,01/09/2020,25/02/2020,26/03/2020,L'EC aura pour mission de développer un groupe de recherche dans le domaine de la Réalité Virtuelle ainsi qu'animer les enseignements associés.,Saint-Etienne,
0421095M,UNIVERSITE DE SAINT-ETIENNE,4301 *,0515,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Machine learning and complex data analysis,SAINT-ETIENNE,
0450855K,UNIVERSITE D'ORLEANS,4423 *,PR0110,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Enseignement:Architecture et système et réseaux,algorithmique et programmation, bases de données,web- Recherche au LIFO:Contraintes et Apprentissage ou Graphes, Algorithmes et Modèles de calculs",IUT ORLEANS,
0511296G,UNIVERSITE DE REIMS,4412 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Science Informatique - Intelligence artificielleEnseignement : algorithmique, programmation, web, génie logicielRecherche : Intelligence artificielle, applications (santé, culture, ...)",Reims,
0511296G,UNIVERSITE DE REIMS,4447 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Informatique, HPC et image, algorithmique et programmation parallèle, image et vision, apprentissage profond",Reims,
0542493S,UNIVERSITE DE LORRAINE,1284 *,27PR0487,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Informatique Décisionnelle, IHM",METZ,
0595964M,UNIVERSITE DU LITTORAL,4269 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"La personne recrutée développera des travaux fondamentaux en IA sur des problématiques en optimisation (stochastique, boîte noire, etc.) et en apprentissage (par renforcement, supervisé, etc.)",EILCO Calais et Longuenesse,
0597065J,UNIVERSITE DE LILLE,143 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Informatique,VILLENEUVE D'ASCQ,
0623957P,UNIVERSITE D'ARTOIS,4337 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,les profils recherche des candidat.e.s devront être centrés sur les sujets de recherche développés aujourd'hui au CRIL. L¿enseignement concernera essentiellement la licence et le master informatique,LENS,
0623957P,UNIVERSITE D'ARTOIS,4338 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,les profils recherche des candidat.e.s devront être centrés sur les sujets de recherche développés aujourd'hui au CRIL. L¿enseignement concernera essentiellement le DUT Informatique et la LP DIOC.,LENS,S
0623957P,UNIVERSITE D'ARTOIS,4340 *,,46-1,PR,Non,27,61,,01/09/2020,25/02/2020,26/03/2020,Le (la) candidat(e) renforcera la filière GIL sur des cours en logistique. Il (elle) intégrera l¿un des deux thèmes du laboratoire LGI2A : fusion d¿informations et optimisation des systèmes complexes,BETHUNE,S
0632035V,UNIVERSITE CLERMONT AUVERGNE,223 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Recherche : réseaux de capteurs sans fils, sécurité dans les réseauxEnseignement : de réseaux, réseaux sans fil, administration et sécurité des réseaux.",Aubiere,
0720916E,UNIVERSITE DU MANS,4274 *,SCI27PR0533,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Recherche : équipe LST du LIUM (Laboratoire d¿Informatique de l¿Université du Mans).Enseignement : informatique en licence et master.,LE MANS,
0753455Y,ECOLE NORMALE SUPERIEURE DE PARIS,4215 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Informatique fondamentale et applications,Paris,
0755890V,UNIVERSITE SORBONNE UNIVERSITE,233,0912,46-1,PR,Non,27,,,01/09/2020,31/01/2020,05/03/2020,Big Data et bioinformatique intégrative / Fiabilité et performance des systèmes informatiques,Campus Pierre et Marie Curie,
0772894C,UNIVERSITE GUSTAVE EIFFEL,3 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Informatique théorique,Champs-sur-Marne,
0801344B,UNIVERSITE D'AMIENS,4506 *,,51,PR,Non,27,61,,01/09/2020,25/02/2020,26/03/2020,,POLE UNIVERSITAIRE SAINT LEU,
0912266U,ENS IIE,4054 *,494,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Interaction Homme Machine, Réalité Virtuelle, Réalité augmentée",Evry-Courcouronnes,
0912408Y,UNIVERSITE PARIS SACLAY,7 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Informatique,ORSAY,
0912408Y,UNIVERSITE PARIS SACLAY,8 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Informatique,ORSAY,
0912408Y,UNIVERSITE PARIS SACLAY,20 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Informatique,ORSAY,
0931238R,UNIVERSITE PARIS 13,4349 *,0013,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Informatique,Villetaneuse,
0940607Z,ENS PARIS-SACLAY,4146 *,U2700PR0214,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Méthodes formelles,GIF-SUR-YVETTE,
0951376E,ENSEA DE CERGY,4057 *,,46-1,PR,Non,27,61,,01/09/2020,25/02/2020,26/03/2020,"Recherche et Enseignement : Intelligence artificielle pour la science des données (Machine Learning, Deep Learning, Traitement et Analyse de données massives)",Cergy,
9710585J,UNIVERSITE DES ANTILLES,4363 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,champs enseignés en master informatique ou master MIAGE de l'université des Antilles,campus de fouillole,
9740478B,UNIVERSITE DE LA REUNION,4286 *,,46-1,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,"Cybersécurité, Systèmes, réseaux, Internet des objets.",SITE DE SAINT-PIERRE,
9740478B,UNIVERSITE DE LA REUNION,4288 *,,46-3,PR,Non,27,,,01/09/2020,25/02/2020,26/03/2020,Informatique,SITE DU MOUFIA,
0134009M,UNIVERSITE AIX-MARSEILLE,912 *,82026,46-3,PR,Non,28,30,29,01/09/2020,25/02/2020,26/03/2020,Physique,MARSEILLE,
0134009M,UNIVERSITE AIX-MARSEILLE,913 *,82027,46-3,PR,Non,28,,,01/09/2020,25/02/2020,26/03/2020,"Physique de la matière condensée aux échelles nanométriques : matériaux, nanosciences, micro-nano-électronique",MARSEILLE,
